scenario      Ne            t             Na          µmic_1        pmic_1       snimic_1      NAL_1_1       HET_1_1       VAR_1_1       MGW_1_1    
  1            4838         11781         15893    1.004e-004    2.754e-001    3.797e-007      5.750000      0.513774      2.389352      0.793103
  1            1943         16122          8504    4.638e-004    2.244e-001    8.063e-008      5.625000      0.558707      3.724594      0.957447
  1            2142         11675          6552    7.092e-004    2.607e-001    8.767e-007     10.750000      0.756848     20.694477      0.788991
  1            5003         12116         11304    1.990e-004    1.228e-001    4.220e-006      5.125000      0.569431      1.031246      1.037975
  1            5160         16368          8303    7.229e-004    1.102e-001    6.316e-008     12.625000      0.831986     10.028300      1.057592
  1            4134         15876          8082    5.962e-004    1.308e-001    4.035e-007      6.500000      0.673644      2.252282      0.881356
  1            4160         15057         12241    3.941e-004    2.029e-001    5.974e-008      7.875000      0.686951      6.110074      1.008000
  1            2271         13686         13316    9.740e-004    1.142e-001    5.122e-007      6.250000      0.647684      2.190681      0.980392
  1            3793         11185         11571    7.043e-004    2.346e-001    3.345e-006      8.375000      0.739577      5.945030      0.893333
  1            3144         17890          9893    1.338e-004    2.787e-001    5.527e-006      6.250000      0.547365     12.090658      0.704225
  1            3165         13049          4929    9.816e-004    1.635e-001    8.871e-008      9.125000      0.673336      3.847028      1.065693
  1            3082          3722         10055    7.653e-004    2.989e-001    9.118e-006     10.125000      0.776695     18.737129      0.707424
  1            1577          7737         11589    1.638e-004    2.566e-001    3.084e-007      2.750000      0.242373      0.346168      0.880000
  1            3005          7100          7815    5.198e-004    1.873e-001    5.173e-006      8.750000      0.736808      7.080253      0.897436
  1            5081         11538          9103    3.182e-004    1.991e-001    2.079e-008      7.125000      0.678126      4.021795      0.890625
  1            4149         11969          4845    5.394e-004    2.859e-001    4.546e-008      8.000000      0.614262      4.430685      0.955224
  1            1791          7873         11199    3.624e-004    2.775e-001    6.085e-007      6.625000      0.603027      3.469282      0.828125
  1            3628          4988          7523    6.641e-004    1.019e-001    5.166e-006     10.500000      0.801720     13.475459      0.884211
  1            3985          5787         16423    8.956e-004    1.619e-001    4.435e-008      9.250000      0.803539      6.394808      0.942675
  1            3779         11026          1162    5.031e-004    2.548e-001    1.777e-007     10.625000      0.799567      8.054770      0.909091
  1            3630          3047          8856    1.975e-004    1.190e-001    2.746e-006      6.250000      0.721520      2.346787      1.020408
  1            1824         10624          7929    6.099e-004    1.956e-001    2.742e-008      5.750000      0.549035      1.433069      0.968421
  1            4437          8669          7073    9.742e-004    2.223e-001    6.713e-007     10.250000      0.810153      6.694240      0.916201
  1            3821          9384          1976    3.685e-004    2.706e-001    4.796e-006      7.500000      0.600151      1.429533      1.132075
  1            4425          6969          1127    8.789e-004    2.844e-001    1.435e-007     10.875000      0.779129      8.633622      0.977528
  1            3697         10737          9664    8.661e-004    2.536e-001    9.062e-006     12.500000      0.828972      7.333022      1.098901
  1            4145          9104          3169    2.769e-004    2.048e-001    4.873e-008      8.000000      0.698495      5.047306      0.941176
