scenario      Ne              t             Na           µmic_1        pmic_1        snimic_1    
   1           4051           8232           5900       4.091e-4       3.324e-1       2.302e-6
   1           3511          20286           6166       9.250e-4       2.309e-1       1.626e-7
   1           2612          14016           5912       8.544e-4       2.269e-1       8.102e-6
   1           4297          10987           5056       3.780e-4       3.266e-1       1.171e-7
   1           3399          12429           9519       6.468e-4       1.790e-1       5.594e-8
   1           3186          11706           4284       3.821e-4       3.295e-1       1.643e-6
   1           4000           2220           7549       5.063e-4       3.128e-1       1.125e-6
   1           4040          13740           7095       5.598e-4       2.956e-1       5.291e-8
   1           4840           4729           5556       3.233e-4       2.930e-1       4.865e-6
   1           2686          17072           5933       5.930e-4       3.102e-1       7.744e-8
   1           3004          18983           6905       1.122e-3       3.230e-1       1.086e-6
   1           2562          11375           2576       1.149e-3       3.263e-1       7.326e-7
   1           2374          12126           5438       4.959e-4       3.421e-1       8.701e-7
   1           3917           9259          11091       9.323e-4       1.482e-1       3.613e-7
   1           3853          12331           5936       1.103e-3       3.131e-1       6.478e-7
   1           3231           5003           5653       4.391e-4       2.914e-1       2.312e-7
   1           4415           9608          16164       5.534e-4       2.180e-1       8.549e-6
   1           3743           6901           6833       5.841e-4       3.237e-1       2.391e-6
   1           3485          10265           5646       1.167e-3       2.404e-1       5.576e-8
   1           2953           5823           2084       5.412e-4       2.945e-1       1.695e-5
   1           4147          11939           4598       6.075e-4       2.695e-1       1.933e-8
   1           2968          12761           4608       7.328e-4       3.113e-1       5.628e-7
   1           3268           3966           1020       7.205e-4       3.425e-1       9.542e-8
   1           3807          18053          12323       6.145e-4       2.366e-1       7.126e-6
   1           5921           8986          12972       2.836e-4       2.536e-1       3.569e-6
   1           4295           9637           1559       5.124e-4       3.104e-1       1.219e-6
   1           5828           6033           7696       6.090e-4       2.732e-1       4.755e-7
   1           2440           9773           1017       1.046e-3       2.743e-1       2.696e-7
   1           4556           9004           6419       1.156e-3       2.715e-1       4.143e-7
   1           4379           8929          10460       1.168e-3       1.918e-1       1.829e-8
   1           4798           8790           5728       4.970e-4       1.938e-1       1.144e-6
   1           3384          11763           2464       4.362e-4       3.080e-1       4.158e-8
   1           2911          10432           6228       1.044e-3       2.499e-1       1.322e-7
   1           5763          14559           8505       3.580e-4       3.284e-1       4.325e-8
   1           2773           5708           5770       8.701e-4       2.340e-1       1.390e-7
   1           3899           7863           1099       6.215e-4       2.035e-1       7.184e-7
   1           2597          12122           5029       9.852e-4       2.307e-1       2.276e-8
   1           2581           8746           9212       7.237e-4       2.949e-1       1.582e-7
   1           3639          10938          12204       8.472e-4       2.882e-1       6.621e-7
   1           3612           8442           7663       8.317e-4       3.076e-1       3.812e-6
   1           3249          11491           7203       9.205e-4       2.481e-1       1.780e-8
   1           4365          12850           4029       1.192e-3       1.991e-1       4.778e-7
   1           4205          14642           7124       6.186e-4       3.483e-1       6.081e-8
   1           3862           9320           7346       1.050e-3       2.754e-1       2.985e-6
   1           4273          19171          10896       6.513e-4       3.051e-1       2.031e-8
   1           4651          10420           2730       5.150e-4       2.975e-1       6.324e-6
   1           6053           6252           8838       5.440e-4       2.091e-1       1.749e-8
   1           3120           9638           5834       1.182e-3       2.446e-1       8.270e-8
   1           1209          10890           2255       1.165e-3       2.314e-1       4.115e-7
   1           4747          13554          12161       6.171e-4       3.211e-1       2.898e-6
   1           4559           8135           2654       7.169e-4       2.929e-1       4.854e-8
