scenario      Ne            t             Na          µmic_1        pmic_1       snimic_1      NAL_1_1       HET_1_1       VAR_1_1       MGW_1_1    
  1            4018         19257          8306    4.671e-004    3.000e-001    6.857e-006      6.250000      0.581830      3.521514      0.847458
  1            4790         11297          6712    2.941e-004    2.814e-001    5.125e-007      7.375000      0.612468      2.294781      1.000000
  1            4525         14445          4231    8.715e-004    2.833e-001    4.909e-008      8.000000      0.734239      9.408338      0.901408
  1            3561          3955          3250    8.032e-004    1.987e-001    1.116e-006     10.375000      0.785419     12.147751      0.846939
  1            4503         13587          8458    4.321e-004    2.927e-001    5.277e-006      8.375000      0.724292      5.766697      0.911565
  1            4525         14445          4231    8.715e-004    2.833e-001    4.909e-008     13.250000      0.846735     16.897232      0.929825
  1            4380         20246           940    3.114e-004    2.960e-001    2.851e-007      7.500000      0.680286      4.093478      0.869565
  1            4329         16892          4414    3.843e-004    1.848e-001    5.050e-006      7.750000      0.659661      3.524328      0.984127
  1            4104         11235         12969    4.956e-004    2.229e-001    7.940e-006      8.125000      0.652754      2.405235      1.083333
  1            5376          6768          2887    6.264e-004    2.956e-001    2.581e-006     10.750000      0.777383      9.264623      1.011765
