scenario   Ne/Mean(N)      t/Mean(N)       Na/Mean(N)   
   1           1.000          12.228        1.948e-1
   1           1.000          12.228        2.324e-2
   1           1.000          12.228        7.625e-2
   1           1.000          12.228           1.479
   1           1.000          11.978        3.326e-1
   1           1.000          11.617        1.815e-1
   1           1.000          12.228        1.026e-2
   1           1.000           9.346        9.521e-1
   1           1.000          12.228        1.502e-1
   1           1.000          12.228        6.772e-1
   1           1.000          11.934        8.061e-1
   1           1.000          12.228        3.649e-1
   1           1.000          12.228        5.126e-1
   1           1.000          12.228        3.780e-1
   1           1.000          11.123        1.864e-1
   1           1.000          12.228           2.878
   1           1.000           3.924        6.781e-1
   1           1.000          12.228        8.800e-2
   1           1.000          12.228        7.087e-1
   1           1.000           9.721        6.615e-1
   1           1.000          12.228        3.983e-1
   1           1.000          12.228        5.373e-1
   1           1.000          10.927        4.135e-1
   1           1.000          11.897        6.168e-1
   1           1.000          12.228        4.520e-1
   1           1.000          12.228           1.419
   1           1.000          12.206        1.933e-1
   1           1.000          12.228        1.862e-1
   1           1.000          12.228        2.669e-1
   1           1.000          12.228        2.092e-1
   1           1.000          12.228        3.107e-1
   1           1.000          11.498           1.683
   1           1.000          12.228        2.413e-1
   1           1.000          12.228        3.353e-1
   1           1.000          12.228        2.051e-1
   1           1.000          12.228        1.210e-1
   1           1.000          10.826        6.858e-1
   1           1.000          12.228        2.222e-1
   1           1.000           9.507        7.907e-1
   1           1.000          12.228        2.726e-1
   1           1.000          12.228        1.431e-1
   1           1.000          12.228        4.653e-1
   1           1.000          12.228        4.874e-1
   1           1.000          12.228        5.560e-1
   1           1.000          12.228        3.770e-1
   1           1.000          12.228        3.330e-1
   1           1.000          12.228        6.188e-1
   1           1.000          12.228        1.045e-2
   1           1.000          12.228        5.944e-1
   1           1.000          11.843        1.423e-1
   1           1.000          12.228        2.529e-1
   1           1.000          12.228        6.033e-1
   1           1.000          12.224        3.530e-1
   1           1.000          12.228        5.795e-1
   1           1.000          12.228        4.481e-1
   1           1.000          12.228        9.810e-1
   1           1.000          10.254        4.826e-1
   1           1.000          11.919        3.048e-1
   1           1.000          12.228        3.554e-1
   1           1.000          11.987        2.531e-1
   1           1.000          12.228        3.425e-1
   1           1.000          12.228        1.146e-1
   1           1.000          12.228        2.755e-1
   1           1.000          11.050        1.165e-1
